transaction_date,volume,,,
12/13/18,24876.25,,,
12/14/18,20924.63,,,
12/15/18,7720.98,,,
12/16/18,5819.35,,,
12/17/18,21136.93,,,
12/18/18,23962.21,,,
12/19/18,25825.24,,,
12/20/18,26211.09,,,
12/21/18,18361.6,,,
12/22/18,6088.6,,,
12/23/18,4174,,,
12/24/18,5021.29,,,
12/25/18,251.91,,,
12/26/18,2108.51,,,
12/27/18,10579.31,,,
12/28/18,9961.58,,,
12/29/18,5111.11,,,
12/30/18,3851.33,,,
12/31/18,6073.03,,,
1/1/19,1965.3,,,
1/2/19,15498.26,,,
1/3/19,17355.13,,,
1/4/19,16209.36,,,
1/5/19,6216.02,,,
1/6/19,4560.59,,,
1/7/19,20509.05,,,
1/8/19,22396.27,,,
1/9/19,22294.6,,,
1/10/19,22507.83,,,
1/11/19,21220.26,,,
1/12/19,6332,,,
1/13/19,4069.57,,,
1/14/19,23746.87,,,
1/15/19,23432.32,,,
1/16/19,23420.81,,,
1/17/19,25559.44,,,
1/18/19,21494.73,,,
1/19/19,7587.19,,,
1/20/19,4246.34,,,
1/21/19,20745.32,,,
1/22/19,22303.79,,,
1/23/19,22847.3,,,
1/24/19,22231.71,,,
1/25/19,20348.43,,,
1/26/19,6105.96,,,
1/27/19,4883.53,,,
1/28/19,21943.18,,,
1/29/19,21873.6,,,
1/30/19,23340.41,,,
1/31/19,22415.09,,,
2/1/19,19875.89,,,
2/2/19,6369.42,,,
2/3/19,4711.96,,,
2/4/19,23163.53,,,
2/5/19,25321.25,,,
2/6/19,24042.97,,,
2/7/19,24061.58,,,
2/8/19,21676.93,,,
2/9/19,7209.71,,,
2/10/19,4842.22,,,
2/11/19,24943.66,,,
2/12/19,24765.91,,,
2/13/19,25146.6,,,
2/14/19,23381.59,,,
2/15/19,21977.17,,,
2/16/19,7207.54,,,
2/17/19,4240.18,,,
2/18/19,22135.2,,,
2/19/19,24518.27,,,
2/20/19,24274.33,,,
2/21/19,24479.12,,,
2/22/19,22239.05,,,
2/23/19,7336.27,,,
2/24/19,4735.6,,,
2/25/19,23297.72,,,
2/26/19,23930.08,,,
2/27/19,23518.19,,,
2/28/19,24418.31,,,
3/1/19,21535.95,,,
3/2/19,6629.03,,,
3/3/19,4804.66,,,
3/4/19,22662.46,,,
3/5/19,25553.61,,,
3/6/19,25643.73,,,
3/7/19,26679.4,,,
3/8/19,23908.05,,,
3/9/19,8116.06,,,
3/10/19,5317.85,,,
3/11/19,24783.84,,,
3/12/19,25514.37,,,
3/13/19,30428.05,,,
3/14/19,29567.33,,,
3/15/19,25098.21,,,
3/16/19,7625.65,,,
3/17/19,5918.07,,,
3/18/19,26064.01,,,
3/19/19,24134.03,,,
3/20/19,27196.46,,,
3/21/19,25393.3,,,
3/22/19,22171.61,,,
3/23/19,8276.33,,,
3/24/19,5430.79,,,
3/25/19,24653.74,,,
3/26/19,24585.01,,,
3/27/19,25060.01,,,
3/28/19,24580.19,,,
3/29/19,22395.33,,,
3/30/19,7137.27,,,
3/31/19,4385.4,,,
4/1/19,24559.57,,,
4/2/19,24587.58,,,
4/3/19,25830.23,,,
4/4/19,25510.09,,,
4/5/19,22162.98,,,
4/6/19,6840.5,,,
4/7/19,5075.48,,,
4/8/19,23931.61,,,
4/9/19,24775.2,,,
4/10/19,25141.55,,,
4/11/19,27660.18,,,
4/12/19,22022.1,,,
4/13/19,7634.44,,,
4/14/19,5647.82,,,
4/15/19,23644.78,,,
4/16/19,25550.76,,,
4/17/19,25163.35,,,
4/18/19,24203,,,
4/19/19,9942.31,,,
4/20/19,4403.49,,,
4/21/19,2900.43,,,
4/22/19,8205.11,,,
4/23/19,24540.72,,,
4/24/19,23418.2,,,
4/25/19,23073.44,,,
4/26/19,21287.18,,,
4/27/19,8356.03,,,
4/28/19,5595.83,,,
4/29/19,23531.53,,,
4/30/19,24738.44,,,
5/1/19,26468.39,,,
5/2/19,25784.56,,,
5/3/19,21812.39,,,
5/4/19,7535.39,,,
5/5/19,3302.87,,,
5/6/19,8033.32,,,
5/7/19,24562.45,,,
5/8/19,24682.16,,,
5/9/19,27219.02,,,
5/10/19,22250.08,,,
5/11/19,8603.56,,,
5/12/19,5306.02,,,
5/13/19,24742.49,,,
5/14/19,25327.91,,,
5/15/19,26472.04,,,
5/16/19,25517.77,,,
5/17/19,22881.4,,,
5/18/19,7507.64,,,
5/19/19,5091.08,,,
5/20/19,23906.28,,,
5/21/19,24511.63,,,
5/22/19,26191.23,,,
5/23/19,26201.41,,,
5/24/19,23268.87,,,
5/25/19,7792.08,,,
5/26/19,4105.58,,,
5/27/19,8592.34,,,
5/28/19,23761.02,,,
5/29/19,24559.11,,,
5/30/19,23689.16,,,
5/31/19,21085.23,,,
6/1/19,9015.41,,,
6/2/19,5189.41,,,
6/3/19,21157.73,,,
6/4/19,23481.63,,,
6/5/19,25559.8,,,
6/6/19,24976.07,,,
6/7/19,22111.06,,,
6/8/19,7338.17,,,
6/9/19,4801.27,,,
6/10/19,22642.02,,,
6/11/19,24136.8,,,
6/12/19,24018.83,,,
6/13/19,24405.46,,,
6/14/19,22014.64,,,
6/15/19,7119.82,,,
6/16/19,5598.1,,,
6/17/19,22081.97,,,
6/18/19,22266.94,,,
6/19/19,23288.37,,,
6/20/19,24541.16,,,
6/21/19,22216.5,,,
6/22/19,6873.69,,,
6/23/19,5587.44,,,
6/24/19,24357.89,,,
6/25/19,25153.56,,,
6/26/19,24578.88,,,
6/27/19,24657.38,,,
6/28/19,21507.08,,,
6/29/19,7391.94,,,
6/30/19,5636.89,,,
7/1/19,24316.28,,,
7/2/19,24899.01,,,
7/3/19,26259.71,,,
7/4/19,27861.87,,,
7/5/19,24340.97,,,
7/6/19,8260.22,,,
7/7/19,5270.85,,,
7/8/19,24229.66,,,
7/9/19,24776.51,,,
7/10/19,25305.01,,,
7/11/19,27039.71,,,
7/12/19,22737.59,,,
7/13/19,9056.67,,,
7/14/19,5431.18,,,
7/15/19,25375.73,,,
7/16/19,23930.91,,,
7/17/19,27437.3,,,
7/18/19,24699.35,,,
7/19/19,22919.14,,,
7/20/19,8188.05,,,
7/21/19,5719.08,,,
7/22/19,23866.75,,,
7/23/19,25424.05,,,
7/24/19,23700.02,,,
7/25/19,25112.08,,,
7/26/19,21117.15,,,
7/27/19,7933.93,,,
7/28/19,6409.5,,,
7/29/19,25108.62,,,
7/30/19,24853.98,,,
7/31/19,24421.06,,,
8/1/19,26224.74,,,
8/2/19,23488.91,,,
8/3/19,7279.27,,,
8/4/19,4715.8,,,
8/5/19,24783.6,,,
8/6/19,24683.02,,,
8/7/19,25696.78,,,
8/8/19,24966.17,,,
8/9/19,22651.86,,,
8/10/19,8047.8,,,
8/11/19,5154.91,,,
8/12/19,25344.21,,,
8/13/19,25267.38,,,
8/14/19,23797.48,,,
8/15/19,26646.91,,,
8/16/19,22348.46,,,
8/17/19,8110.31,,,
8/18/19,5842.95,,,
8/19/19,24656.47,,,
8/20/19,25627.05,,,
8/21/19,27642.53,,,
8/22/19,26476.53,,,
8/23/19,22688.96,,,
8/24/19,9029.76,,,
8/25/19,4639.21,,,
8/26/19,9267.73,,,
8/27/19,24564.7,,,
8/28/19,26514.44,,,
8/29/19,26218.1,,,
8/30/19,23225.42,,,
8/31/19,10189,,,
9/1/19,5534.78,,,
9/2/19,27608.42,,,
9/3/19,25969.07,,,
9/4/19,27989.59,,,
9/5/19,27909.29,,,
9/6/19,26060.29,,,
9/7/19,9177.67,,,
9/8/19,5685.94,,,
9/9/19,26691.88,,,
9/10/19,26403.65,,,
9/11/19,28976.82,,,
9/12/19,27733.1,,,
9/13/19,25975.56,,,
9/14/19,9567.38,,,
9/15/19,6995.55,,,
9/16/19,26398.93,,,
9/17/19,27843.33,,,
9/18/19,28917.8,,,
9/19/19,28252.45,,,
9/20/19,26877.55,,,
9/21/19,10308.2,,,
9/22/19,5393.67,,,
9/23/19,27597.24,,,
9/24/19,27500.58,,,
9/25/19,27901.37,,,
9/26/19,28405.75,,,
9/27/19,26353.97,,,
9/28/19,8588.33,,,
9/29/19,6602.53,,,
9/30/19,27120.68,,,
10/1/19,28023.24,,,
10/2/19,29518.79,,,
10/3/19,29533.57,,,
10/4/19,26183.87,,,
10/5/19,8589.26,,,
10/6/19,6080.67,,,
10/7/19,28638.71,,,
10/8/19,28980.94,,,
10/9/19,30547.65,,,
10/10/19,31530.96,,,
10/11/19,27716.71,,,
10/12/19,8996.45,,,
10/13/19,5599.57,,,
10/14/19,29375.14,,,
10/15/19,29459.52,,,
10/16/19,29608.24,,,
10/17/19,29234.47,,,
10/18/19,25820.22,,,
10/19/19,7960.85,,,
10/20/19,6321.58,,,
10/21/19,29484.2,,,
10/22/19,28874.73,,,
10/23/19,30618.66,,,
10/24/19,27871.72,,,
10/25/19,26731.49,,,
10/26/19,10739.97,,,
10/27/19,6534.55,,,
10/28/19,28600.46,,,
10/29/19,29867.7,,,
10/30/19,29542.31,,,
10/31/19,29539.02,,,
11/1/19,25657.94,,,
11/2/19,10187.91,,,
11/3/19,6022.6,,,
11/4/19,27683.49,,,
11/5/19,27257.86,,,
11/6/19,28272.97,,,
11/7/19,30192.73,,,
11/8/19,28552.1,,,
11/9/19,8693.06,,,
11/10/19,6618.63,,,
11/11/19,30022.13,,,
11/12/19,30067.34,,,
11/13/19,31941.72,,,
11/14/19,30375.35,,,
11/15/19,29933.65,,,
11/16/19,8953.11,,,
11/17/19,6454.49,,,
11/18/19,28535.96,,,
11/19/19,29167.37,,,
11/20/19,30365.68,,,
11/21/19,32131.19,,,
11/22/19,29289.33,,,
11/23/19,9340.86,,,
11/24/19,7183.74,,,
11/25/19,29172.87,,,
11/26/19,29749.68,,,
11/27/19,31304.95,,,
11/28/19,31814.8,,,
11/29/19,27416.32,,,
11/30/19,10381.56,,,
12/1/19,7495.12,,,
12/2/19,28121.22,,,
12/3/19,32418.44,,,
12/4/19,30027.45,,,
12/5/19,32616.08,,,
12/6/19,28923.59,,,
12/7/19,10079.26,,,
12/8/19,7176.83,,,
12/9/19,28648.96,,,
12/10/19,30803.35,,,
12/11/19,34443.86,,,
12/12/19,33268.38,,,
12/13/19,29685.9,,,
12/14/19,11009.51,,,
12/15/19,7670.17,,,
12/16/19,30294.55,,,
12/17/19,29732.21,,,
12/18/19,31784.57,,,
12/19/19,31256.18,,,
12/20/19,24376.88,,,
12/21/19,10406.75,,,
12/22/19,7411.07,,,
12/23/19,18828.59,,,
12/24/19,9857.02,,,
12/25/19,344.32,,,
12/26/19,2744.87,,,
12/27/19,9838.79,,,
12/28/19,7005.62,,,
12/29/19,5795.4,,,
12/30/19,11712.45,,,
12/31/19,8893.71,,,
1/1/20,1963.82,,,
1/2/20,17660.06,,,
1/3/20,20207.58,,,
1/4/20,8418.03,,,
1/5/20,6102.58,,,
1/6/20,26111.05,,,
1/7/20,28964.16,,,
1/8/20,32440.19,,,
1/9/20,29414.78,,,
1/10/20,28816.83,,,
1/11/20,9121.86,,,
1/12/20,6747.72,,,
1/13/20,29058.36,,,
1/14/20,29698.23,,,
1/15/20,31357.39,,,
1/16/20,30025.57,,,
1/17/20,28491.16,,,
1/18/20,7862.1,,,
1/19/20,6399.85,,,
1/20/20,28706.72,,,
1/21/20,27411.88,,,
1/22/20,28280.71,,,
1/23/20,29408.53,,,
1/24/20,26236.25,,,
1/25/20,8406.04,,,
1/26/20,6480.57,,,
1/27/20,27713.89,,,
1/28/20,28430.9,,,
1/29/20,29087.27,,,
1/30/20,29548.5,,,
1/31/20,26125.42,,,
2/1/20,8777.97,,,
2/2/20,5978.73,,,
2/3/20,27986.12,,,
2/4/20,28332.55,,,
2/5/20,29485.2,,,
2/6/20,29993.83,,,
2/7/20,25545.19,,,
2/8/20,7757.64,,,
2/9/20,5292.34,,,
2/10/20,29122.9,,,
2/11/20,29213.85,,,
2/12/20,32262.93,,,
2/13/20,30653.03,,,
2/14/20,26816.54,,,
2/15/20,7156.39,,,
2/16/20,5829.02,,,
2/17/20,28131.35,,,
2/18/20,29246.21,,,
2/19/20,30356.25,,,
2/20/20,31938.21,,,
2/21/20,27875.19,,,
2/22/20,8005.1,,,
2/23/20,6431.25,,,
2/24/20,28345.95,,,
2/25/20,29813.64,,,
2/26/20,30563.69,,,
2/27/20,32234.82,,,
2/28/20,28228.21,,,
2/29/20,9025.19,,,
3/1/20,6469.26,,,
3/2/20,28776.21,,,
3/3/20,29580.34,,,
3/4/20,30747.82,,,
3/5/20,29301.05,,,
3/6/20,27239.41,,,
3/7/20,8711.54,,,
3/8/20,8041.29,,,
3/9/20,29643.43,,,
3/10/20,32359.23,,,
3/11/20,35252.71,,,
3/12/20,35516.52,,,
3/13/20,29559.67,,,
3/14/20,9748.66,,,
3/15/20,8328.04,,,
3/16/20,30585.86,,,
3/17/20,31360.13,,,
3/18/20,34088.54,,,
3/19/20,33623.83,,,
3/20/20,28598.6,,,
3/21/20,10537.59,,,
3/22/20,6924.8,,,
3/23/20,30885.72,,,
3/24/20,29065.75,,,
3/25/20,26456.31,,,
3/26/20,27077.55,,,
3/27/20,22766.86,,,
3/28/20,7144.99,,,
3/29/20,5595.82,,,
3/30/20,20759.76,,,
3/31/20,20831.1,,,
4/1/20,19821.31,,,
4/2/20,22087.22,,,
4/3/20,18404.05,,,
4/4/20,5956.29,,,
4/5/20,5030.99,,,
4/6/20,18665.23,,,
4/7/20,18891.8,,,
4/8/20,20606.15,,,
4/9/20,18508.95,,,
4/10/20,9244.6,,,
4/11/20,5374.4,,,
4/12/20,2381.39,,,
4/13/20,7485,,,
4/14/20,19951.66,,,
4/15/20,19695.35,,,
4/16/20,21105.59,,,
4/17/20,19068.53,,,
4/18/20,6541.82,,,
4/19/20,4787.84,,,
4/20/20,19603.31,,,
4/21/20,19171.2,,,
4/22/20,22222.75,,,
4/23/20,20683.84,,,
4/24/20,17793.5,,,
4/25/20,6267.37,,,
4/26/20,4321.18,,,
4/27/20,18962.61,,,
4/28/20,18716.28,,,
4/29/20,20896.31,,,
4/30/20,21714.54,,,
5/1/20,18058.48,,,
5/2/20,7002.1,,,
5/3/20,4590.55,,,
5/4/20,19780.74,,,
5/5/20,21534.76,,,
5/6/20,21844.23,,,
5/7/20,21294.03,,,
5/8/20,8768.59,,,
5/9/20,4851.43,,,
5/10/20,5115.66,,,
5/11/20,20991.96,,,
5/12/20,21171.7,,,
5/13/20,23046.15,,,
5/14/20,22639.41,,,
5/15/20,20083.31,,,
5/16/20,6458.26,,,
5/17/20,4986.46,,,
5/18/20,21304.93,,,
5/19/20,22015.63,,,
5/20/20,22681.74,,,
5/21/20,21899.03,,,
5/22/20,20863.5,,,
5/23/20,6744.1,,,
5/24/20,4775.54,,,
5/25/20,9416.51,,,
5/26/20,24143.92,,,
5/27/20,23241.54,,,
5/28/20,24914.17,,,
5/29/20,22050.77,,,
5/30/20,7293.04,,,
5/31/20,5092.92,,,
6/1/20,24020.19,,,
6/2/20,24754.19,,,
6/3/20,25080.24,,,
6/4/20,25555.03,,,
6/5/20,22508.68,,,
6/6/20,6884.08,,,
6/7/20,6270.96,,,
6/8/20,24752.36,,,
6/9/20,23351.48,,,
6/10/20,26446.43,,,
6/11/20,26042.15,,,
6/12/20,24316.38,,,
6/13/20,7203,,,
6/14/20,5182.78,,,
6/15/20,23887.91,,,
6/16/20,23081.23,,,
6/17/20,26414.73,,,
6/18/20,24052.47,,,
6/19/20,23253.76,,,
6/20/20,8150.13,,,
6/21/20,5572.01,,,
6/22/20,24659.86,,,
6/23/20,25442.7,,,
6/24/20,25438.06,,,
6/25/20,26769.33,,,
6/26/20,23037.69,,,
6/27/20,7518.43,,,
6/28/20,6666.29,,,
6/29/20,24725.35,,,
6/30/20,27164.77,,,
7/1/20,27274.84,,,
7/2/20,27176.88,,,
7/3/20,23162.12,,,
7/4/20,7545.27,,,
7/5/20,5885.86,,,
7/6/20,27511.25,,,
7/7/20,26179.36,,,
7/8/20,28686.27,,,
7/9/20,27652.03,,,
7/10/20,24647.51,,,
7/11/20,8831.03,,,
7/12/20,5698.53,,,
7/13/20,25194.43,,,
7/14/20,25950.65,,,
7/15/20,28450.49,,,
7/16/20,29892.52,,,
7/17/20,23596.45,,,
7/18/20,8097.65,,,
7/19/20,5960.03,,,
7/20/20,25789.51,,,
7/21/20,26816.9,,,
7/22/20,28097.6,,,
7/23/20,27874.12,,,
7/24/20,23308.88,,,
7/25/20,8367.3,,,
7/26/20,5366.75,,,
7/27/20,27370.11,,,
7/28/20,27357.92,,,
7/29/20,29369.06,,,
7/30/20,27147.04,,,
7/31/20,26275,,,
8/1/20,8860.15,,,
8/2/20,5991.16,,,
8/3/20,25550.66,,,
8/4/20,26726.82,,,
8/5/20,29468.73,,,
8/6/20,28640.77,,,
8/7/20,23919.21,,,
8/8/20,7540.14,,,
8/9/20,5451.76,,,
8/10/20,26512.78,,,
8/11/20,26282.47,,,
8/12/20,28074.11,,,
8/13/20,28121.31,,,
8/14/20,24664.24,,,
8/15/20,8572.42,,,
8/16/20,5331.89,,,
8/17/20,26773.89,,,
8/18/20,27542.18,,,
8/19/20,28547.06,,,
8/20/20,27646.7,,,
8/21/20,26061.06,,,
8/22/20,8604.81,,,
8/23/20,6123.04,,,
8/24/20,26531.19,,,
8/25/20,26985.01,,,
8/26/20,29026.41,,,
8/27/20,28673.48,,,
8/28/20,23330.05,,,
8/29/20,9460.45,,,
8/30/20,4708.58,,,
8/31/20,10306.04,,,
9/1/20,29740.09,,,
9/2/20,27766.21,,,
9/3/20,31490.89,,,
9/4/20,25529.76,,,
9/5/20,10957.19,,,
9/6/20,6762.09,,,
9/7/20,28201.34,,,
9/8/20,27570.86,,,
9/9/20,29924.82,,,
9/10/20,31008.67,,,
9/11/20,26652.99,,,
9/12/20,9367.25,,,
9/13/20,6509.36,,,
9/14/20,27908.05,,,
9/15/20,27279.86,,,
9/16/20,32196.34,,,
9/17/20,29472.28,,,
9/18/20,27155.32,,,
9/19/20,9806.67,,,
9/20/20,6610.62,,,
9/21/20,28718.14,,,
9/22/20,30903.21,,,
9/23/20,31430.79,,,
9/24/20,29955.67,,,
9/25/20,26990.44,,,
9/26/20,10889.99,,,
9/27/20,7551.69,,,
9/28/20,31358.79,,,
9/29/20,29001.18,,,
9/30/20,31306.43,,,
10/1/20,30530.66,,,
10/2/20,26679.3,,,
10/3/20,10040.69,,,
10/4/20,7561.75,,,
10/5/20,30466.52,,,
10/6/20,31556.45,,,
10/7/20,33931.34,,,
10/8/20,31410.43,,,
10/9/20,27257.97,,,
10/10/20,9938.98,,,
10/11/20,8539.53,,,
10/12/20,29683.26,,,
10/13/20,32441.33,,,
10/14/20,33781.49,,,
10/15/20,31962.53,,,
10/16/20,28280.95,,,
10/17/20,11411.86,,,
10/18/20,7514.82,,,
10/19/20,31978.11,,,
10/20/20,30560.93,,,
10/21/20,31902.07,,,
10/22/20,32389.22,,,
10/23/20,26713.57,,,
10/24/20,10525.14,,,
10/25/20,7558.57,,,
10/26/20,30701.01,,,
10/27/20,29998.68,,,
10/28/20,31860.84,,,
10/29/20,34130.66,,,
10/30/20,29318.98,,,
10/31/20,10220.44,,,
11/1/20,7860.57,,,
11/2/20,31676.91,,,
11/3/20,32011.68,,,
11/4/20,33624.29,,,
11/5/20,35604.09,,,
11/6/20,29198.94,,,
11/7/20,11100.73,,,
11/8/20,9470.59,,,
11/9/20,31336.27,,,
11/10/20,29860.06,,,
11/11/20,34298.59,,,
11/12/20,33988.41,,,
11/13/20,30711.63,,,
11/14/20,11035.32,,,
11/15/20,8956.09,,,
11/16/20,31008.23,,,
11/17/20,34364.61,,,
11/18/20,34889.42,,,
11/19/20,35688.6,,,
11/20/20,31268.47,,,
11/21/20,11230.12,,,
11/22/20,9161.44,,,
11/23/20,30070.17,,,
11/24/20,32101.64,,,
11/25/20,34312,,,
11/26/20,35131.09,,,
11/27/20,28886.4,,,
11/28/20,10882,,,
11/29/20,9620.06,,,
11/30/20,30922.5,,,
12/1/20,33309.31,,,
12/2/20,33778.32,,,
12/3/20,36315.07,,,
12/4/20,30647.43,,,
12/5/20,12985.06,,,
12/6/20,9604.23,,,
12/7/20,33424.19,,,
12/8/20,33065.45,,,
12/9/20,36983.75,,,
12/10/20,33879.25,,,
12/11/20,29672.05,,,
12/12/20,13423.65,,,
12/13/20,9769.32,,,
12/14/20,32368.13,,,
12/15/20,33170.17,,,
12/16/20,37012.75,,,
12/17/20,36314.27,,,
12/18/20,32215.44,,,
12/19/20,13854.47,,,
12/20/20,11891.98,,,
12/21/20,31743.33,,,
12/22/20,30081.4,,,
12/23/20,24577.6,,,
12/24/20,11360.35,,,
12/25/20,581.09,,,
12/26/20,3629.15,,,
12/27/20,6882.96,,,
12/28/20,11484.02,,,
12/29/20,16113.32,,,
12/30/20,16400.27,,,
12/31/20,10993.38,,,
1/1/21,2620.48,,,
1/2/21,5564.99,,,
1/3/21,7531.98,,,
1/4/21,26761.57,,,
1/5/21,27887.54,,,
1/6/21,29171.47,,,
1/7/21,30881.7,,,
1/8/21,27085.96,,,
1/9/21,9232.44,,,
1/10/21,7424.88,,,
1/11/21,31378.65,,,
1/12/21,31820.38,,,
1/13/21,32325.93,,,
1/14/21,31519.01,,,
1/15/21,28046.27,,,
1/16/21,9498.11,,,
1/17/21,6558.67,,,
1/18/21,32535.21,,,
1/19/21,30798.73,,,
1/20/21,33381.98,,,
1/21/21,33962.46,,,
1/22/21,26477.45,,,
1/23/21,9822.63,,,
1/24/21,6831.52,,,
1/25/21,29341.32,,,
1/26/21,29133.49,,,
1/27/21,32371.71,,,
1/28/21,30482.99,,,
1/29/21,28528.48,,,
1/30/21,10047.5,,,
1/31/21,7893.81,,,
2/1/21,30281.86,,,
2/2/21,31264.81,,,
2/3/21,33999.42,,,
2/4/21,34989.73,,,
2/5/21,27175.55,,,
2/6/21,9998.37,,,
2/7/21,7198.68,,,
2/8/21,30657.98,,,
2/9/21,29064.14,,,
2/10/21,30244.74,,,
2/11/21,34311.04,,,
2/12/21,29432.03,,,
2/13/21,10284.66,,,
2/14/21,7629.74,,,
2/15/21,31518.87,,,
2/16/21,31642.52,,,
2/17/21,33268.15,,,
2/18/21,34195.96,,,
2/19/21,30828.79,,,
2/20/21,10108.95,,,
2/21/21,6422.94,,,
2/22/21,31537.76,,,
2/23/21,30367.54,,,
2/24/21,35310.56,,,
2/25/21,35648.43,,,
2/26/21,31308.48,,,
2/27/21,11365.84,,,
2/28/21,8724.3,,,
3/1/21,31857.77,,,
3/2/21,32904.05,,,
3/3/21,33372.27,,,
3/4/21,34032.73,,,
3/5/21,31960.39,,,
3/6/21,10863.89,,,
3/7/21,8008.38,,,
3/8/21,34108.22,,,
3/9/21,34748.8,,,
3/10/21,34820.62,,,
3/11/21,38005.92,,,
3/12/21,33693.22,,,
3/13/21,12676.66,,,
3/14/21,7828.02,,,
3/15/21,34909.47,,,
3/16/21,35103.84,,,
3/17/21,36187.76,,,
3/18/21,36151.45,,,
3/19/21,30697.3,,,
3/20/21,11070.65,,,
3/21/21,7725.42,,,
3/22/21,33430.88,,,
3/23/21,35202.8,,,
3/24/21,35758.25,,,
3/25/21,37344.48,,,
3/26/21,32844.32,,,
3/27/21,12293.43,,,
3/28/21,9397,,,
3/29/21,36924.03,,,
3/30/21,36063.38,,,
3/31/21,37828.57,,,
4/1/21,34389.3,,,
4/2/21,15328.27,,,
4/3/21,7499.63,,,
4/4/21,5179.7,,,
4/5/21,12042.7,,,
4/6/21,35014.02,,,
4/7/21,37168.56,,,
4/8/21,35138.04,,,
4/9/21,33980.91,,,
4/10/21,13550.62,,,
4/11/21,9530.55,,,
4/12/21,33838.39,,,
4/13/21,37527.29,,,
4/14/21,37227.69,,,
4/15/21,38332.91,,,
4/16/21,32666.45,,,
4/17/21,11490.23,,,
4/18/21,8350.49,,,
4/19/21,35649.48,,,
4/20/21,35484.98,,,
4/21/21,37589.24,,,
4/22/21,38212.61,,,
4/23/21,33137.13,,,
4/24/21,12034.53,,,
4/25/21,8963.01,,,
4/26/21,34973.52,,,
4/27/21,35260.82,,,
4/28/21,37427.68,,,
4/29/21,38569.87,,,
4/30/21,34130.49,,,
5/1/21,11932.97,,,
5/2/21,7427.77,,,
5/3/21,14437.08,,,
5/4/21,36803.31,,,
5/5/21,37689.93,,,
5/6/21,39256.86,,,
5/7/21,32792.73,,,
5/8/21,13691.54,,,
5/9/21,9207.65,,,
5/10/21,34798.8,,,
5/11/21,37146.27,,,
5/12/21,40426.47,,,
5/13/21,37213.53,,,
5/14/21,32447.98,,,
5/15/21,10706.23,,,
5/16/21,9123.57,,,
5/17/21,35202.38,,,
5/18/21,33220.23,,,
5/19/21,39102.93,,,
5/20/21,35951.11,,,
5/21/21,31452.41,,,
5/22/21,12184.66,,,
5/23/21,8060.78,,,
5/24/21,36560.33,,,
5/25/21,36768.28,,,
5/26/21,39596.49,,,
5/27/21,37390.63,,,
5/28/21,30427.39,,,
5/29/21,12863.14,,,
5/30/21,8124.92,,,
5/31/21,14041.75,,,
6/1/21,32619.07,,,
6/2/21,35312.71,,,
6/3/21,36382.61,,,
6/4/21,31724.4,,,
6/5/21,13960.11,,,
6/6/21,10474.86,,,
6/7/21,34718.26,,,
6/8/21,38087.81,,,
6/9/21,37711.05,,,
6/10/21,39592.31,,,
6/11/21,32542.88,,,
6/12/21,12321.24,,,
6/13/21,9288.82,,,
6/14/21,35581.29,,,
6/15/21,37966.36,,,
6/16/21,40222.56,,,
6/17/21,39434.27,,,
6/18/21,32249.31,,,
6/19/21,13365.98,,,
6/20/21,9399.23,,,
6/21/21,37110.81,,,
6/22/21,38947.92,,,
6/23/21,39900.03,,,
6/24/21,40062.06,,,
6/25/21,33562.45,,,
6/26/21,11800.19,,,
6/27/21,9136.57,,,
6/28/21,35514.92,,,
6/29/21,34913.53,,,
6/30/21,39381.22,,,
7/1/21,38394.69,,,
7/2/21,33826.08,,,
7/3/21,12468.59,,,
7/4/21,8942.96,,,
7/5/21,35881.97,,,
7/6/21,36922.43,,,
7/7/21,38650.89,,,
7/8/21,39053.89,,,
7/9/21,31313.03,,,
7/10/21,13191.55,,,
7/11/21,9200.94,,,
7/12/21,33402.11,,,
7/13/21,36375.69,,,
7/14/21,37402.17,,,
7/15/21,37924.43,,,
7/16/21,31703.42,,,
7/17/21,13459.63,,,
7/18/21,9541.88,,,
7/19/21,33042.32,,,
7/20/21,36451.25,,,
7/21/21,37267.93,,,
7/22/21,36080.84,,,
7/23/21,31392.42,,,
7/24/21,11481.63,,,
7/25/21,9779.89,,,
7/26/21,35331.05,,,
7/27/21,34962.29,,,
7/28/21,37476.06,,,
7/29/21,39216.92,,,
7/30/21,31779,,,
7/31/21,13824.37,,,
8/1/21,10422.05,,,
8/2/21,36027.21,,,
8/3/21,36375.11,,,
8/4/21,37016.15,,,
8/5/21,37507.9,,,
8/6/21,31391.78,,,
8/7/21,12597.35,,,
8/8/21,9936.23,,,
8/9/21,33458.25,,,
8/10/21,36629.53,,,
8/11/21,39851.32,,,
8/12/21,36036.1,,,
8/13/21,32137.42,,,
8/14/21,14389.76,,,
8/15/21,10548.5,,,
8/16/21,35491.11,,,
8/17/21,38232.62,,,
8/18/21,41408.64,,,
8/19/21,39479.71,,,
8/20/21,33293.74,,,
8/21/21,13295.36,,,
8/22/21,9280.9,,,
8/23/21,35481.21,,,
8/24/21,38550.09,,,
8/25/21,40157.89,,,
8/26/21,38271.95,,,
8/27/21,33013.92,,,
8/28/21,14581.8,,,
8/29/21,8402.88,,,
8/30/21,17376.98,,,
8/31/21,37789.53,,,
9/1/21,40703.14,,,
9/2/21,41085.7,,,
9/3/21,35602.42,,,
9/4/21,16248.76,,,
9/5/21,9888.75,,,
9/6/21,36264.9,,,
9/7/21,38345.67,,,
